id,ogc_fid,uid_filaire,x,y,boucle,emplacement,orientation,type,fiabilite,orien_etiq,commentaire,tmja_2022_mois1,tmja_2022_mois2,tmja_2022_mois3,tmja_2022_mois4,tmja_2022_mois5,tmja_2022_mois6,tmja_2022_mois7,tmja_2022_mois8,tmja_2022_mois9,tmja_2022_mois10,tmja_2022_mois11,tmja_2022_mois12,tmja_2022_moistmja_2022,fid,geo_point_2d
1181,87,8fc48f80-39c6-4257-b45d-514efc32fed5,1915435,4224714,1181,"Jean Pain /RD 1090",-131,"double droit etroit","Inutilisable pour les comptages",41,"Observation terrain PC feux",16369.491935483871,16778.73214285714,17119.21774193548,16387.9,16284.120967741936,17564.824074074073,15691.43548387097,14963.717741935488,16388.666666666664,16090.967741935487,16225.400000000001,16026.338709677419,16324.234433848209,104,"45.18959236619093, 5.742117898397196"
1192,94,4b01f4c0-4aac-49ef-bf84-adf35c03d072,1915694,4224947,1192,"Jean Pain /RD 1090",-319,"triple droit","Inutilisable pour les comptages",53,"Observation terrain PC feux",14195.983870967739,15389.883928571426,15772.951612903224,15336.241666666663,15043.943548387093,16424.518518518515,13883.959677419352,12136.701612903222,15209.408333333331,14841.98387096774,14761.841666666669,14431.241935483873,14785.72168689907,105,"45.19160921757945, 5.745512372835627"
1198,88,76dce122-2743-47fa-aa58-600c5c0a7e1a,1915692,4225053,1198,"Avenue du Grand Sablon",25,"droit large",Inconnue,57,"A valider",2442.3951612903224,2401.553571428571,2462.0080645161283,2316.4916666666663,2399.870967741935,3066.157407407407,2267.2741935483864,2003.0967741935483,2455.3916666666664,2323.66935483871,2391.5916666666667,2271.798387096774,2400.1082401718154,106,"45.19256233921863, 5.745533268205825"
91,99,c9b41bcc-244e-47a3-9885-d5e10d5b14c8,1914626,4224140,91,"Rue Jean Bistesi",187,"double droit etroit",Inconnue,80,"A valider",99.99999999999999,6319.0714285714275,8437.362903225807,8053.441666666667,8164.040322580645,10753.99074074074,6900.088709677422,6128.5161290322585,8141.658333333332,7980.7258064516145,8216.108333333334,7849.395161290321,7253.699961241964,107,"45.184677383221505, 5.731592031263738"
1196,89,527705ac-2059-4627-987f-b241b8919cb1,1915728,4225045,1196,"Avenue du Grand Sablon",157,"double droit etroit","Bonne fiabilite. Utilisable pour les comptages",285,"Validation par comparaison avec comptage ponctuel",3702.9032258064512,3884.4464285714294,3940.370967741935,3694.8166666666666,3782.7822580645166,4912.351851851851,3546.5322580645166,3181.5161290322576,3902.333333333334,3875.5645161290317,4040.5499999999993,3840.346774193548,3858.709534121294,108,"45.19247630579754, 5.745993393175661"
93,102,e8688fb8-f6bd-4e97-a654-ccbf1889b995,1914642,4224231,93,"Rue du Manege ",195,"simple droit",Inconnue,70,"A valider",1328.1693548387095,1352.1607142857142,1413.709677419355,1338.1000000000001,1298.8145161290327,1481.0185185185182,1125.2661290322578,965.491935483871,1261.2583333333332,1275.2903225806451,1440.7250000000001,1529.1290322580644,1317.4277944899586,109,"45.18548401417465, 5.731832980177746"
1195,90,8645606c-5b60-4243-8935-b855205f8899,1915709,4225095,1195,"Avenue du Grand Sablon",207,"tourne a gauche",Inconnue,66,"A valider",2818.274193548387,3103.0267857142862,3117.3467741935483,2976.2416666666663,3009.3870967741937,3438.3425925925926,2699.2580645161283,2539.9919354838707,3043.475,3054.387096774194,3033.283333333333,2939.879032258064,2981.0744643212715,110,"45.192935543459214, 5.745771576557591"
94,103,a6f0ca65-38aa-4fde-a4cb-1cde12868717,1914621,4224220,94,Lyautey,287,"double droit etroit",Inconnue,343,"A valider",3913.185483870968,4023.794642857143,4109.862903225807,4167.408333333334,4099.750000000001,4928.37962962963,3801.0241935483873,3392.3306451612902,4089.6,4065.3629032258063,4168.541666666666,4293.24193548387,4087.706861416908,111,"45.185394286186686, 5.731551839989083"
1202,106,40264266-769f-4eb3-8437-5a16d25001a1,1915166,4225752,1202,"Avenue Marechal Randon",41,"simple droit","Bonne fiabilite. Utilisable pour les comptages",53,"Validation par comparaison avec comptage ponctuel",7029.693548387096,7824.741071428571,7508.25,8344.44166666667,7842.693548387095,9395.75925925926,6840.6290322580635,5957.99193548387,6919.766666666667,6799.862903225805,7002.675,6791.395161290324,7354.8249827544505,112,"45.19901068441375, 5.7391465712197585"
1201,107,8d04b9b3-2f2c-45b3-bcd8-09d641d2522b,1915159,4225759,1201,"Avenue Marechal Randon",-133,"simple droit","Bonne fiabilite. Utilisable pour les comptages",47,"Validation par comparaison avec comptage ponctuel",4183.6612903225805,4392.9375,4625.419354838709,4283.691666666667,4513.532258064516,6444.499999999998,4617.209677419354,3825.3387096774195,4960.491666666667,4768.250000000002,4925.733333333334,4520.258064516129,4671.751960125448,113,"45.19907794574427, 5.7390629903571915"
113,96,a3bcf65a-8e1e-48f1-8e60-a2710b89eb96,1915113,4224529,113,"Rue Joseph Chanrion",150,"simple droit","Bonne fiabilite. Utilisable pour les comptages",302,"Validation par comparaison avec comptage ponctuel",2195.0241935483864,2383.651785714286,2602.532258064517,2962.4249999999993,3201.967741935485,3563.5185185185173,3109.9193548387093,2838.41935483871,2655.233333333333,2920.1532258064512,2545.7166666666662,2821.0322580645156,2816.632807610798,114,"45.18802930838895, 5.737950558877623"
92,100,5bf3359b-b88e-4878-8e44-b967ae3dda3a,1914707,4224239,92,"Jean Pain / Chavant",58,"double droit etroit","Bonne fiabilite. Utilisable pour les comptages",37,"Validation par comparaison avec comptage ponctuel",13.274193548387098,6641.642857142858,9027.862903225805,8446.066666666668,8531.983870967742,8733.712962962964,7427.870967741934,6654.5967741935465,8599.033333333333,8423.806451612902,8419.808333333332,8099.782258064515,7418.2867977328315,115,"45.185541349831695, 5.7326552797459716"
622,121,88bda5d5-221b-45ea-9ee1-55db80196b79,1914177,4224486,622,"Cours Lafontaine",264,"simple droit",Inconnue,358,"A valider",4188.99193548387,3984.830357142857,4003.120967741935,3947.8500000000004,3981.185483870968,4609.648148148148,3779.0887096774195,3289.9112903225805,3762.458333333333,3662.645161290322,3617.116666666667,3941.177419354839,3897.335372752746,116,"45.18792124525893, 5.726023328026367"
413,130,b86ef3dd-5b9b-4a83-8044-283c424adcc9,1913699,4224865,413,"Jaurès bis",193,"simple droit","Bonne fiabilite. Utilisable pour les comptages",81,"Validation par comparaison avec comptage ponctuel",3746.048387096774,4246.303571428572,3966.6612903225805,4226.95,4002.2499999999995,4699.9537037037035,3599.717741935484,3398.2903225806454,3837.1,3694.064516129032,3785.941666666667,3514.7096774193546,3893.1659064402343,117,"45.19147706057841, 5.720103772857769"
1252,116,afba2d92-9167-497b-8870-6df496262e45,1914468,4225200,1252,"Quai Claude Brosse",-314,"tourne a droite","Bonne fiabilite. Utilisable pour les comptages",38,"Validation par comparaison avec comptage ponctuel",5862.693548387097,6489.410714285715,6387.879032258064,6211.458333333334,6205.8467741935465,6581.018518518519,5778.887096774193,5279.903225806452,6243.191666666666,6010.887096774192,6161.958333333334,5941.66129032258,6096.2329692211415,118,"45.19425863478119, 5.730028051905276"
384,112,d684d27f-fa74-41d9-8baa-0dc350e732fe,1914712,4225459,384,"Quai Jongkind",-320,"tourne a gauche","Inutilisable pour les comptages",241,"Inapte au comptage / Observation terrain PC feux",0,0,0,0,0,0,0,0,0,0,0,0,0,119,"45.196513720456636, 5.733250499424119"
1251,117,3560d3fc-3f50-41aa-8ee6-04a191fde6b6,1914500,4225247,1251,"Quai Claude Brosse",-314,"double droit large","Bonne fiabilite. Utilisable pour les comptages",49,"Validation par comparaison avec comptage ponctuel",8424.975806451614,9380.607142857141,9271.241935483871,8901.141666666666,8683.435483870968,8070.064814814817,4138.6935483870975,3238.435483870968,6896.983333333333,8942.370967741937,9298.258333333333,8995.806451612903,7853.501247368721,120,"45.19466616511463, 5.730462148282219"
702,118,cfedb7f3-651d-4b21-b5dc-ccfa2476fc34,1914159,4224130,702,"Boulevard Gambetta",335,"simple droit","Bonne fiabilite. Utilisable pour les comptages",301,"Validation par comparaison avec comptage ponctuel",4421.887096774192,4723.36607142857,4759.338709677418,4788.758333333334,4763.709677419355,5519.842592592593,4499.733870967741,4147.75,4799.724999999999,4581.475806451613,4534.233333333333,4573.629032258064,4676.120793686351,121,"45.18472856302933, 5.725641355656192"
1261,113,b6853130-c12a-4f04-a482-e1f56e42db70,1914477,4225355,1261,Quais,-137,"double droit large","Inutilisable pour les comptages",42,"Différence avec ponctuel (+150%) / Observation terrain PC feux",4216.693548387097,4045.008928571429,4112.629032258064,4191.841666666666,4509.895161290323,4757.064814814815,4133.653225806452,4467.99193548387,3733.2,4002.733870967743,429.8666666666666,319.4596774193548,3576.66987736104,122,"45.195648029931135, 5.730216898301855"
621,122,97a7f5cd-bedf-4a15-9c6d-8ba9f0306e45,1914231,4224503,621,"Place du Dr Martin",250,"simple droit","Inutilisable pour les comptages",36,"Observation terrain PC feux",4169.822580645161,4105.464285714285,4195.645161290323,4070.916666666666,4081.693548387096,4515.027777777778,3953.7822580645156,3422.5241935483873,3873.1833333333334,3751.6451612903224,3857.033333333333,4018.0483870967746,4001.2322239289974,123,"45.188063594767705, 5.72671333195193"
691,120,34bec583-e2ad-42a5-b5b0-875b0bd38a89,1914127,4224303,691,"Rue Lesdigueres",63,"double droit large","Bonne fiabilite. Utilisable pour les comptages",36,"Validation par comparaison avec comptage ponctuel",5877.66935483871,6135.392857142858,6139.806451612904,6171.325000000001,6034.040322580646,6857.407407407407,6010.209677419356,5609.935483870968,6147.624999999998,5882.370967741935,5952.3083333333325,5862.790322580645,6056.740098210731,124,"45.18629396728663, 5.725310882721733"
402,124,5a87cd04-d84b-4ce5-abfd-47a4bf31b1d8,1914006,4225031,402,"Pont Marius Gontard",168,"double droit large",Inconnue,285,"A valider",9394.225806451612,8966.19642857143,8675.862903225805,8344.266666666665,8678.467741935485,10373.75,7850.467741935485,7403.0241935483855,8642.008333333333,13715.491935483866,8457.091666666665,8358.758064516127,9071.63429019457,125,"45.19288049048235, 5.724088297927302"
661,126,f300af14-c68b-44cf-85d8-6f0500129177,1913835,4224749,661,Gambetta,153,"triple droit",Inconnue,300,"A valider",7030.5967741935465,7763.10714285714,7699.32258064516,7489.741666666667,7509.822580645163,8213.48148148148,7224.975806451612,6595.459677419354,9854.441666666668,9847.10483870968,7619.175,7569.959677419358,7868.099074429654,126,"45.190390841033526, 5.721790627508641"
401,125,908738bd-92d9-4bd2-be50-331225bdd2ba,1914047,4225017,401,Quais,78,"double droit large","Inutilisable pour les comptages",13,"Différence avec ponctuel (-25%)",18672.580645161295,19362.16964285714,19291.604838709678,18963.35833333333,19170.459677419356,20221.583333333332,18631.701612903227,17878.677419354837,19327.591666666667,20663.93548387097,19158.183333333323,18587.74193548387,19160.798993535587,127,"45.192739655283276, 5.724603705172963"
412,127,b8c1d938-2dbd-4234-9e52-7ec53007106c,1913758,4224933,412,"Place Hubert Dubedout",-314,"double droit large",Inconnue,51,"A valider",7995.89516129032,8901.642857142859,8765.572580645161,8614.658333333331,8709.838709677419,10372.370370370372,8326.645161290322,7670.161290322579,8691.833333333332,8338.145161290322,8447.05,8012.169354838709,8570.498526127894,128,"45.19207309608102, 5.720886990182203"
1331,136,c65750ff-e209-44ea-9562-0103c9254a7f,1913413,4225804,1331,"Route de Lyon",329,"simple droit","Bonne fiabilite. Utilisable pour les comptages",303,"Validation par comparaison avec comptage ponctuel",1147.8870967741937,1239.839285714286,1231.491935483871,1318.2666666666669,1225.459677419355,1475.4629629629628,1065.3548387096773,958.0080645161289,1251.416666666667,1225.1612903225807,1250.4583333333333,1149.3709677419354,1211.5148155259715,129,"45.200010731168696, 5.71686633814281"
631,123,918618e8-9550-4ef4-92ff-45e0f4ee4efe,1914081,4224666,631,"Place Victor Hugo",319,"double droit large","Inutilisable pour les comptages",318,"Inapte au comptage / Observation terrain PC feux",0,0,0,0,0,0,0,0,0,0,0,0,0,130,"45.18956830026849, 5.724881245255884"
421,131,0e08ade0-29b1-4af9-a426-efe935d8765b,1913671,4224727,421,"Cours Jean Jaures",190,"tourne a droite double","Inutilisable pour les comptages",78,"Observation terrain PC feux",5224.725806451613,5805.089285714285,5529.2338709677415,5856.041666666667,5737.2258064516145,6467.601851851853,5588.790322580644,5095.846774193547,5578.033333333333,5339.177419354839,5493.966666666666,5319.354838709678,5586.25730357854,131,"45.190244854445936, 5.719693981915691"
422,132,d215b530-49ba-4d6d-b1fe-74ac1613b490,1913686,4224723,422,"Cours Jean Jaures",12,"tourne a droite double","Inutilisable pour les comptages",77,"Observation terrain PC feux",6090.233870967742,6640.580357142858,6714.266129032258,6946.774999999998,6724.741935483871,7501.083333333331,5984.8064516129025,5177.241935483871,6606.866666666668,6445.838709677419,6341.241666666667,5972.0887096774195,6428.81373047875,132,"45.1902063897714, 5.719878121265411"
1231,110,a7f210e1-8c9e-4e29-85c0-cd73fcf2c2e1,1914660,4225654,1231,"Quai Xavier Jouvin",189,"simple droit",Inconnue,80,"A valider",3146.217741935483,3374.562499999999,3412.0645161290317,3304.558333333333,3525.951612903226,3518.5277777777765,2924.6774193548385,2980.16129032258,3484.0249999999996,3245.6854838709683,3214.233333333333,3108.4758064516127,3269.9284012843486,133,"45.198277993680065, 5.732669266111487"
382,111,9138651a-8578-4bd7-af97-b9b55b3dde59,1914696,4225458,382,"Voie de Corato",-139,"simple droit",Inconnue,52,"A valider",1719.9596774193546,4554.67857142857,5049.516129032257,4354.924999999998,4341.00806451613,5297.574074074074,4736.491935483869,3296.9677419354834,4701.283333333334,4096.233870967743,4212.9,3530.4112903225805,4157.662474042783,134,"45.196506871218745, 5.733047652929136"
1263,114,617c20d5-7d15-4c4a-8e35-c8a0409948ad,1914471,4225316,1263,"Pont de la citadelle",-225,"simple droit",Inconnue,314,"A valider",3029.4516129032254,3292.2142857142853,3231.516129032258,3212.091666666666,3368.395161290323,3770.555555555555,2895.741935483871,2930.895161290322,3918.0583333333334,4576.943548387098,3473.491666666666,3378.6129032258063,3423.1639966291173,135,"45.19530070306143, 5.730117680463393"
1253,115,617c20d5-7d15-4c4a-8e35-c8a0409948ad,1914502,4225277,1253,"Pont de la citadelle",-47,"simple droit",Inconnue,308,"A valider",520.6693548387096,543.9642857142857,642.4838709677417,554.9000000000001,562.2016129032255,891.5833333333333,674.8467741935482,587.0241935483871,642.4083333333333,671.3790322580647,528.7,520.9516129032259,611.759366999488,136,"45.194942060953444, 5.730493211954662"
1741,137,37144297-c77c-40ba-9ca9-b7d75c8dbbab,1912169,4226432,1741,"Pont d'Oxford ",16,"simple droit","Bonne fiabilite. Utilisable pour les comptages",84,"Validation par comparaison avec comptage ponctuel",4882.959677419355,6499.5267857142835,5942.1209677419365,5730.066666666667,6123.709677419356,7047.675925925926,6149.2338709677415,5701.491935483869,6691.474999999998,6781.451612903225,6340.933333333333,5240.701612903226,6094.278922206577,137,"45.20602513650461, 5.70131276698859"
992,151,a4fc31a4-b76a-4823-aaed-b70a478337ae,1912943,4225182,992,"Rue Felix Esclanglon",25,"double droit large","Inutilisable pour les comptages",62,"Différence avec les ponctuels ",2210.3790322580635,2691.964285714286,2933.177419354839,2469.7999999999997,2419.1370967741937,4189.759259259258,2278.6209677419356,2333.564516129032,2515.0999999999995,2766.306451612903,2670.308333333333,2177.387096774194,2637.95870491267,138,"45.19455094320191, 5.710622914969512"
1002,147,c5070199-0a8e-4e5d-b8ee-fecb4c46bd45,1912638,4225780,1002,"Avenue des Martyrs ",-230,"simple droit",Inconnue,342,"A valider",5111.653225806451,6146.38392857143,5330.153225806452,4835.375,5115.201612903225,6943.249999999998,4892.5564516129025,4658.8387096774195,5569.941666666666,4974.814516129032,5346.408333333333,4568.975806451612,5291.129373079876,139,"45.20064213903788, 5.7086882862589805"
1801,155,cd8e9fbc-3d3f-42d5-8333-d3b1dad545a3,1912894,4225559,1801,"Rue Felix Esclanglon",347,"double droit large","Inutilisable pour les comptages",280,"Différence avec ponctuel (-20%)",5757.540322580645,6362.55357142857,7075.104838709677,6734.325000000001,7008.709677419355,8468.527777777776,6467.7258064516145,6449.838709677421,7252.433333333333,7765.774193548387,7281.916666666666,6023.524193548386,6887.33117426182,140,"45.19796224487966, 5.710164418613014"
1812,148,86758eef-ab82-4549-a440-cdcff52b0bb4,1912770,4225678,1812,"Avenue des Martyrs",318,"simple droit",Inconnue,313,"A valider",4326.217741935484,5904.883928571429,6367.524193548387,5794.808333333333,5891.467741935484,6976.064814814815,6152.572580645161,5321.403225806451,6235.075,6138.169354838708,5961.875000000001,4981.241935483871,5837.608654242761,141,"45.19907179285052, 5.708636671323959"
991,152,5ee4ad7d-febf-4cdd-8913-e6e7f1273463,1912944,4225211,991,"Rue Felix Esclanglon",193,"double droit large","Inutilisable pour les comptages",79,"Inapte au comptage",3.758064516129032,9.508928571428571,1.6129032258064515,2.216666666666667,7.508064516129031,1781.9814814814813,25.782258064516128,10.733870967741934,9.975,9.129032258064516,25.541666666666664,4.290322580645161,157.66985495960628,142,"45.19481919087694, 5.710648010254983"
1813,156,cbdf7884-0615-4102-ae34-baa32442fb58,1912885,4225531,1813,"Rue Felix Esclanglon",132,"triple droit","Inutilisable pour les comptages",231,"Inapte au comptage",2.5806451612903225,0,1.935483870967742,2.6666666666666665,6.451612903225806,2121.4814814814813,32.903225806451616,13.548387096774192,12.666666666666666,12.258064516129032,1619.9916666666668,5765.314516129031,799.3165347471127,143,"45.19771486032307, 5.710039739458698"
1792,141,1c83047b-01f8-4bca-b880-72fff222a95f,1912015,4226416,1792,"Avenue des Martyrs ",134,"double droit large","Inutilisable pour les comptages",315,"Observation terrain PC feux / En travaux",4944.475806451614,5627.874999999999,3835.3951612903224,4933.666666666665,5321.241935483871,6900.935185185186,5137.064516129031,5261.370967741935,5821.333333333335,5297.959677419355,5356.008333333331,4741.137096774196,5264.871973317403,144,"45.20593125223794, 5.699344841238641"
1752,139,21d93784-e758-4884-915b-d3306ff03e53,1911999,4226325,1752,"Rue Charles Horowitz",-133,"simple droit",Inconnue,43,"A valider",1055.4596774193549,1166.4285714285713,1278.7419354838707,1081.3916666666667,1232.7016129032259,2175.009259259259,1058.1451612903224,970.0725806451616,1407.9833333333336,1195.8467741935485,1338.2166666666667,1162.5161290322578,1260.2094473601867,145,"45.2051148271421, 5.699103805188189"
1751,140,1c83047b-01f8-4bca-b880-72fff222a95f,1912030,4226421,1751,"Avenue des Martyrs ",310,"double droit large","Bonne fiabilite. Utilisable pour les comptages",319,"Validation par comparaison avec comptage ponctuel",3.008064516129032,0,1.2903225806451613,4.441666666666666,12.024193548387096,1416.2037037037037,25.782258064516128,9.016129032258064,56.858333333333334,9.443548387096774,23.525,3.435483870967742,130.41905864197534,146,"45.20596962061757, 5.69953542136882"
1791,142,8c995923-5d6e-43ca-adb3-db27980688ec,1911917,4226537,1791,"Avenue des Martyrs ",317,"simple droit",Inconnue,314,"A valider",0.8548387096774194,0,0,2.216666666666667,2.1370967741935485,704.3425925925925,14.379032258064516,4.491935483870968,5.083333333333332,5.991935483870968,11.758333333333333,3.64516129032258,62.908410493827155,147,"45.20705022701845, 5.698154712760582"
1793,143,625ca1c6-944a-46c2-9e16-4e76d25c881d,1911892,4226537,1793,"Avenue des Martyrs ",-141,"simple droit",Inconnue,328,"A valider",1.6129032258064506,1.4285714285714282,1.71774193548387,2.166666666666667,1.903225806451612,265.537037037037,7.096774193548387,2.6612903225806446,3.216666666666667,3.2580645161290316,5.283333333333333,2.112903225806451,24.832931529840135,148,"45.20705881633304, 5.6978313067812065"
1731,144,25dcf355-6cd9-48f7-b908-2d0bae8152dc,1912377,4226075,1731,"Avenue des Martyrs ",317,"simple droit",Inconnue,313,"A valider",1.0725806451612903,0,0,1.1083333333333334,2.6774193548387095,885.4166666666666,11.548387096774192,5.629032258064516,7.225,5.096774193548387,14.7,2.137096774193548,78.05094086021505,149,"45.2027567875762, 5.703806745113835"
1001,146,3bc45256-bff1-443b-b969-a5f3da119ecd,1912648,4225791,1001,"Avenue des Martyrs ",47,"simple droit",Inconnue,313,"A valider",4266.887096774193,5863.258928571429,6285.991935483869,5703.341666666665,5808.935483870967,7555.990740740741,6127.701612903225,5210.685483870968,5982.616666666667,6085.040322580645,5772.316666666667,4878.879032258065,5795.137136421175,150,"45.200736247493936, 5.708827759516699"
1811,149,5047aa5f-a457-4463-9906-0bcc607f2471,1912839,4225624,1811,"Place Nelson Mandela",72,"simple droit",Inconnue,316,"A valider",4931.282258064515,5645.928571428573,5330.491935483871,5463.099999999999,5297.08870967742,6175.88888888889,5022.169354838709,3193.5725806451615,4.199999999999999,4.064516129032258,11.091666666666667,1.7096774193548385,3423.3823466035155,151,"45.198561787587145, 5.709484644755927"
993,150,6e0cd53a-8c60-4a88-9409-c6c61e021ce8,1912969,4225196,993,"Avenue du Doyen Louis Weil",282,"simple droit",Inconnue,354,"A valider",2083.290322580645,2395.2589285714284,2529.6451612903224,2323.5583333333334,2380.822580645161,2977.3055555555547,2123.8145161290327,1908.3790322580649,2582.216666666667,2430.798387096774,2629.95,2407.935483870968,2397.747913999829,152,"45.19466860893846, 5.710960492452338"
981,153,3812e878-35d5-48d6-ac0f-0cf71d90897a,1912964,4225489,981,"Rue Felix Esclanglon",-247,"double droit large",Inconnue,299,"A valider",3.435483870967742,0,1648.516129032258,3512.816666666666,3627.6370967741937,6398.611111111111,3461.4193548387093,3606.83064516129,3707.2833333333333,4004.1532258064512,3798.8999999999987,2992.419354838709,3063.501866786141,153,"45.197305989146955, 5.7110178382017045"
982,154,cbdf7884-0615-4102-ae34-baa32442fb58,1912957,4225468,982,"Rue Felix Esclanglon",-68,"double droit large",Inconnue,295,"A valider",7011.9435483870975,9542.258928571428,6354.604838709677,5880.833333333332,6030.314516129032,9522.944444444443,6867.645161290323,6070.217741935484,6985.474999999999,6541.6693548387075,6787.708333333333,6108.701612903225,6975.359734489673,154,"45.197125964592665, 5.710928032246161"
1011,157,f9128df0-12e4-4a69-8933-0dd34d7e56a3,1912766,4224983,1011,"Rue Felix Esclanglon",220,"tourne a droite double",Inconnue,49,"A valider",6197.370967741936,7292.17857142857,7273.49193548387,6178.608333333333,5725.024193548386,6782.648148148149,5505.645161290323,5292.935483870968,3284.475,4578.274193548388,6625.583333333334,6335.653225806449,5922.657378961143,155,"45.192815929403686, 5.7082843174950115"
1021,158,e00a3e31-32f0-4dde-a9af-1e2dcfc02c1e,1912650,4224859,1021,"Rue Felix Esclanglon",-320,"tourne a droite double",Inconnue,231,"A valider",5406.282258064517,5874.258928571428,6400.072580645161,5916.033333333334,5635.903225806453,5995.805555555555,5344.556451612902,5309.338709677419,6147.475,6344.18548387097,6166.166666666668,5628.749999999998,5847.402349483701,156,"45.1917416361242, 5.706755399492836"
1732,145,f0edfffd-c5bc-44de-b907-2d49bec7055d,1912371,4226066,1732,"Avenue des Martyrs ",132,"simple droit","Bonne fiabilite. Utilisable pour les comptages",321,"Validation par comparaison avec comptage ponctuel",4685.653225806451,5692.758928571429,4830.661290322581,4418.858333333334,4673.209677419356,6288.824074074075,4519.201612903225,4293.701612903226,5036.241666666666,4517.258064516128,4878.133333333334,4179.564516129032,4834.505527998236,157,"45.20268063853588, 5.703731502990719"
