ogc_fid,anne_maj,type,LaMetro,longueur
2172,2016.0,veloamenage,True,543.3433142231748
2173,2016.0,veloamenage,True,154.63207180549546
2174,2016.0,veloamenage,True,287.4243857379401
2175,2016.0,veloamenage,True,173.55624183198765
2160,2016.0,veloamenage,True,136.24143547783927
2161,2016.0,veloamenage,True,92.51738261441476
2162,2016.0,veloamenage,True,258.58594162679486
2163,2016.0,veloamenage,True,454.4268323487413
2164,2016.0,veloamenage,True,432.32988285997646
2165,2018.0,veloamenage,True,327.1283651990486
2166,2016.0,veloamenage,True,239.30942663873185
2167,2016.0,veloamenage,True,104.5163601899876
2156,2016.0,veloamenage,True,583.2396057439303
2159,2016.0,veloamenage,True,31.669109274615327
2157,2016.0,veloamenage,True,245.6057436854239
2812,2016.0,veloamenage,True,30.671828978597368
2807,2021.0,veloamenage,True,72.21800822732294
1633,2016.0,veloamenage,True,223.02887766770607
1634,,veloamenage,True,302.5001494674035
1545,2018.0,velononamenage,True,1240.7027653965968
1548,2018.0,velononamenage,True,87.09724758563493
1549,2018.0,velononamenage,True,584.5941209772883
1543,2018.0,velononamenage,True,26.287231207157497
2818,2021.0,velononamenage,True,1014.1971025999718
1496,2016.0,velononamenage,True,936.3620545263201
1497,2016.0,velononamenage,True,763.6850625286087
1498,2016.0,velononamenage,True,930.0004918215161
1500,2016.0,velononamenage,True,1497.4101885068094
2451,2016.0,velononamenage,True,48.528362030019935
1777,,velononamenage,True,74.70386017373396
1783,2016.0,velononamenage,True,705.5749598496944
1506,2016.0,velononamenage,True,270.2055651953793
1507,2016.0,velononamenage,True,129.99730789991753
2197,2016.0,velononamenage,True,145.56427487662918
2826,2022.0,velononamenage,True,535.4995500673357
1510,2016.0,velononamenage,True,154.65983347508856
2180,2016.0,velononamenage,True,197.68747246621905
2478,2016.0,velononamenage,True,386.324088512427
2477,2016.0,velononamenage,True,893.4428981056286
1609,2018.0,velononamenage,True,419.9984375540741
1610,2018.0,velononamenage,True,100.31917080904032
1614,2018.0,velononamenage,True,168.3476750765749
2827,2016.0,velononamenage,True,1118.2323369618039
1544,2018.0,velononamenage,True,742.429690616818
1550,2018.0,velononamenage,True,15.876410227669382
2301,2016.0,velononamenage,True,532.5918566771023
2283,2022.0,velononamenage,True,140.7246653977793
1952,2022.0,velononamenage,True,279.7642249007666
1546,2022.0,velononamenage,True,221.44594702032475
2300,2016.0,velononamenage,True,1037.8015642796547
2246,2016.0,velononamenage,True,361.5158442941974
2830,,velononamenage,True,1055.9598054817702
2497,2016.0,velononamenage,True,1834.5431047026755
2496,2016.0,velononamenage,True,779.111297023461
1552,2018.0,velononamenage,True,344.6687471299789
1553,2018.0,velononamenage,True,439.5952059382186
1554,2018.0,velononamenage,True,711.725952328684
1555,2018.0,velononamenage,True,21.316820074570145
1551,2018.0,velononamenage,True,613.4197009765471
2495,2016.0,velononamenage,True,287.1897921812904
2494,2016.0,velononamenage,True,325.0792999008623
1808,2016.0,velononamenage,True,572.1253387385206
2498,2016.0,velononamenage,True,194.12996043188954
1568,2018.0,velononamenage,True,73.26394687387014
1569,2018.0,velononamenage,True,111.72638876399886
1570,2018.0,velononamenage,True,591.9655128042638
1571,2018.0,velononamenage,True,79.42018816752625
1560,2019.0,velononamenage,True,139.4548879311039
1561,2019.0,velononamenage,True,49.93582106317693
1562,2019.0,velononamenage,True,6.657672272162884
1563,2019.0,velononamenage,True,110.96415106290881
1564,2019.0,velononamenage,True,177.1688662684558
1565,2019.0,velononamenage,True,115.10452621422188
1567,2018.0,velononamenage,True,75.89482291025423
1559,2019.0,velononamenage,True,11.477542386857003
1592,2018.0,velononamenage,True,16.822928417100975
1593,2018.0,velononamenage,True,121.96239441903904
1594,2018.0,velononamenage,True,17.153050314116935
1582,2018.0,velononamenage,True,238.6520890322186
1595,2018.0,velononamenage,True,20.1971025343461
1596,2018.0,velononamenage,True,119.15654181453061
1585,2018.0,velononamenage,True,14.16187395155885
1586,2018.0,velononamenage,True,1.1105892455604711
1587,2018.0,velononamenage,True,19.242170340665083
1588,2018.0,velononamenage,True,26.783637073978312
1589,2018.0,velononamenage,True,223.26345151563243
1590,2018.0,velononamenage,True,145.99597495408904
1591,2018.0,velononamenage,True,12.565369826369906
1578,2018.0,velononamenage,True,96.37758963147093
1583,2018.0,velononamenage,True,21.296850846829937
1769,,velononamenage,True,57.11384408531881
1772,2016.0,velononamenage,True,445.46478657301617
1773,2016.0,velononamenage,True,85.79288943830045
1584,2018.0,velononamenage,True,10.66885928991153
1760,,velononamenage,True,65.23322311280229
1758,2016.0,velononamenage,True,319.02729727726586
1743,2016.0,velononamenage,True,2748.62220268436
1734,2016.0,velononamenage,True,954.648935118447
1735,2016.0,velononamenage,True,145.7470110995944
1723,2016.0,velononamenage,True,514.0393615084522
1712,2016.0,velononamenage,True,715.4894311381345
1714,2016.0,velononamenage,True,199.50348163369426
1716,2016.0,velononamenage,True,1046.5546389726683
1717,2018.0,velononamenage,True,839.565574615026
1718,,velononamenage,True,836.00132978291
1722,2016.0,velononamenage,True,382.4294169480565
1736,2016.0,velononamenage,True,977.7579467194331
1737,2016.0,velononamenage,True,526.6779580336979
1739,2016.0,velononamenage,True,395.1053606844615
1740,2016.0,velononamenage,True,1521.158639126203
1741,2016.0,velononamenage,True,1365.8137565934926
1752,2018.0,velononamenage,True,1487.8125614102428
1753,2016.0,velononamenage,True,467.12889779313423
1708,2018.0,velononamenage,True,476.1737631325091
1710,,velononamenage,True,450.6298612259661
1778,,velononamenage,True,58.15625167951126
1784,2018.0,velononamenage,True,207.78089926169062
1711,2016.0,velononamenage,True,271.9439431635904
1696,,velononamenage,True,37.46716904101248
1697,,velononamenage,True,890.1479564832072
1689,2016.0,velononamenage,True,157.2461635363691
1690,2016.0,velononamenage,True,381.15744865106467
1691,2016.0,velononamenage,True,268.56327302020304
1692,2016.0,velononamenage,True,152.11636594857396
1693,2016.0,velononamenage,True,704.6582940093422
1694,2018.0,velononamenage,True,492.8258735026742
1685,2016.0,velononamenage,True,621.9907708441034
1695,,velononamenage,True,234.6997179668462
1684,2016.0,velononamenage,True,961.7130115082274
1686,2016.0,velononamenage,True,360.69544419699747
1687,2016.0,velononamenage,True,651.1356604075062
1675,2016.0,velononamenage,True,415.04634115186667
1666,,velononamenage,True,691.4515079122497
1669,2016.0,velononamenage,True,155.7419630141054
1888,2016.0,velononamenage,True,202.12262277692997
1833,,velononamenage,True,604.047622201231
1834,,velononamenage,True,546.4438934827859
1836,2016.0,velononamenage,True,154.06655910491475
2085,2018.0,velononamenage,True,143.8543569677449
2097,2022.0,velononamenage,True,232.75446492641188
2120,2018.0,velononamenage,True,724.1243759776037
2137,2018.0,velononamenage,True,127.5350676529084
2138,2018.0,velononamenage,True,63.44959972596905
1581,2018.0,velononamenage,True,202.57583794638708
2819,2021.0,velononamenage,True,277.03622094441994
1803,,velononamenage,True,1333.6828757353871
1820,2016.0,velononamenage,True,224.2594434698296
1494,2016.0,velononamenage,True,1126.4371200655173
1495,2016.0,velononamenage,True,4142.756355076887
2613,2016.0,velononamenage,True,264.4593996558971
2600,2018.0,velononamenage,True,290.3865864113652
2595,2018.0,velononamenage,True,196.15514368025083
2596,2018.0,velononamenage,True,122.74272285211762
2591,2018.0,velononamenage,True,1051.0800235421527
2579,2016.0,velononamenage,True,355.11193622506016
2580,2018.0,velononamenage,True,1197.3404709055412
2572,2016.0,velononamenage,True,555.6446786166788
2574,2018.0,velononamenage,True,219.36485164373042
2575,2018.0,velononamenage,True,62.3651794366853
2564,2018.0,velononamenage,True,41.513428367010846
2565,2018.0,velononamenage,True,894.850872188311
2292,2016.0,velononamenage,True,391.44554945115186
2293,2016.0,velononamenage,True,504.70157757543996
2294,2016.0,velononamenage,True,892.6770283097167
2273,2016.0,velononamenage,True,130.93076099879636
2276,2016.0,velononamenage,True,570.4102482198142
2269,2016.0,velononamenage,True,220.5927369697887
2270,2016.0,velononamenage,True,282.5904855740454
2271,2016.0,velononamenage,True,253.7621095561437
2249,2018.0,velononamenage,True,286.1980072866025
2252,2018.0,velononamenage,True,153.84246984276345
2253,2016.0,velononamenage,True,60.68629320239877
2235,2018.0,velononamenage,True,206.01768720934342
2237,2016.0,velononamenage,True,217.3117890010131
2238,2016.0,velononamenage,True,672.8364150587702
2224,2016.0,velononamenage,True,75.54312114402452
2227,2018.0,velononamenage,True,116.39468963805007
2229,2016.0,velononamenage,True,2831.334654199517
2207,2018.0,velononamenage,True,92.77378062541126
2195,2018.0,velononamenage,True,320.0202473546076
2190,2016.0,velononamenage,True,224.54285720055807
2208,2016.0,velononamenage,True,264.6742881339019
2206,2022.0,velononamenage,True,295.67668162239136
2427,2016.0,velononamenage,True,142.9964041203304
2428,2016.0,velononamenage,True,85.05039856732726
2429,2016.0,velononamenage,True,190.90329739602225
2430,2016.0,velononamenage,True,206.96361737711788
2431,2016.0,velononamenage,True,190.98521273791877
2416,2016.0,velononamenage,True,1109.2930100934057
2419,2018.0,velononamenage,True,640.911152189332
2413,2016.0,velononamenage,True,420.3304002481931
2400,2016.0,velononamenage,True,246.73182524602353
2404,2016.0,velononamenage,True,466.3205693096102
2406,2016.0,velononamenage,True,418.76037725262086
2407,2016.0,velononamenage,True,342.4980101738724
2394,2016.0,velononamenage,True,737.5280634719164
2396,2016.0,velononamenage,True,320.36466543945323
2398,2016.0,velononamenage,True,1107.2240430537024
2384,2016.0,velononamenage,True,171.3000421870136
2385,2016.0,velononamenage,True,131.669773376809
2386,2016.0,velononamenage,True,458.53159809394975
2377,2016.0,velononamenage,True,81.75641022538316
2381,2016.0,velononamenage,True,913.7921206684553
2368,2016.0,velononamenage,True,925.3950763048501
2369,2016.0,velononamenage,True,205.96325455699463
2371,2016.0,velononamenage,True,507.5461954082573
2373,2016.0,velononamenage,True,346.42733224584475
2375,2016.0,velononamenage,True,842.3124002560215
2363,2016.0,velononamenage,True,903.9078675255771
2364,2016.0,velononamenage,True,346.37111243962227
2365,2016.0,velononamenage,True,471.39562241543325
2366,2016.0,velononamenage,True,251.6953879164995
2367,2016.0,velononamenage,True,341.4708896480512
2338,2016.0,velononamenage,True,761.7895439419384
2324,2018.0,velononamenage,True,300.2903808503326
2325,2018.0,velononamenage,True,399.01913963065533
2312,2016.0,velononamenage,True,436.45341921663464
2318,2016.0,velononamenage,True,2397.4655415636116
2304,2018.0,velononamenage,True,358.06030638780055
2311,2016.0,velononamenage,True,191.57611098332202
2555,2018.0,velononamenage,True,1787.3422136678498
2558,2018.0,velononamenage,True,274.91822890471053
2546,2018.0,velononamenage,True,444.69602121834157
2538,2016.0,velononamenage,True,925.9090337091488
2520,2016.0,velononamenage,True,172.42926216394972
2521,2016.0,velononamenage,True,770.6675948650429
2513,2016.0,velononamenage,True,2305.652931627322
2519,2016.0,velononamenage,True,161.1173405724659
2504,2016.0,velononamenage,True,573.8595243859501
2505,2016.0,velononamenage,True,5007.270791739818
2506,2016.0,velononamenage,True,368.1458132980053
2507,2016.0,velononamenage,True,2801.28287928076
2508,2016.0,velononamenage,True,2279.1227924953296
2509,2016.0,velononamenage,True,5103.986029675977
2511,2016.0,velononamenage,True,1090.8527043510937
2503,2016.0,velononamenage,True,3296.410064074204
2493,2016.0,velononamenage,True,1906.6087937435768
2480,2016.0,velononamenage,True,309.97768197219125
2481,2016.0,velononamenage,True,230.90551118649952
2482,2016.0,velononamenage,True,669.0958008616801
2483,2016.0,velononamenage,True,998.1318648833376
2484,2016.0,velononamenage,True,1155.6355874760743
2485,2016.0,velononamenage,True,3783.7879159275367
2486,2016.0,velononamenage,True,1297.442332214629
2474,2016.0,velononamenage,True,496.21355992668276
2479,2016.0,velononamenage,True,237.67315875639167
2464,2016.0,velononamenage,True,313.3812623789147
2465,2016.0,velononamenage,True,413.3765866761806
2466,2016.0,velononamenage,True,1074.2547971755682
2467,2016.0,velononamenage,True,345.81555161493776
2471,2016.0,velononamenage,True,370.9005632790256
2457,2016.0,velononamenage,True,847.5143109928256
2462,2016.0,velononamenage,True,659.6131685608535
2463,2016.0,velononamenage,True,1502.0946036967493
2452,2016.0,velononamenage,True,422.0744365445517
2453,2016.0,velononamenage,True,1061.3921418845496
2445,2016.0,velononamenage,True,407.40336178339464
2446,2016.0,velononamenage,True,1843.0388159293875
2432,2016.0,velononamenage,True,114.10239882010134
2433,2016.0,velononamenage,True,64.91762210893636
2434,2016.0,velononamenage,True,704.7720955226273
2435,2016.0,velononamenage,True,506.257939956709
2436,2016.0,velononamenage,True,1130.9710693921254
2437,2016.0,velononamenage,True,490.00844557159644
2438,2016.0,velononamenage,True,118.33887966154195
1650,,velononamenage,True,141.23118627726967
1652,2016.0,velononamenage,True,144.46658413831915
1653,2016.0,velononamenage,True,86.6377885214252
1654,2016.0,velononamenage,True,179.8615957603575
1640,2016.0,velononamenage,True,147.0281109814043
1655,2016.0,velononamenage,True,249.22926344869614
1635,2016.0,velononamenage,True,226.82280316833663
2800,2016.0,velononamenage,True,571.1452591167271
2801,2016.0,velononamenage,True,519.7530640575075
2802,2016.0,velononamenage,True,102.56011708312909
2803,2016.0,velononamenage,True,277.0697047652478
2804,2016.0,velononamenage,True,100.69233229280889
2798,2016.0,velononamenage,True,430.2411349368938
1638,,velononamenage,True,820.0028271770896
1639,,velononamenage,True,160.73455363764756
2877,2022.0,velodifficile,True,1024.1879002183086
2878,2022.0,velodifficile,True,487.41387164513475
2901,2022.0,velodifficile,True,473.8566578145886
2393,2022.0,velodifficile,True,371.52261687511
2376,2022.0,velodifficile,True,872.3865007598187
2904,2022.0,velodifficile,True,348.3270737557535
2370,2018.0,velodifficile,True,398.9840782335039
1948,2022.0,velodifficile,True,128.83386076690246
2426,2016.0,velodifficile,True,471.3965282554139
1960,2022.0,velodifficile,True,250.82818290052882
2285,2022.0,velodifficile,True,263.96841978793407
2501,2022.0,velodifficile,True,237.0047248061332
2831,2022.0,velodifficile,True,314.8182549983483
2832,2022.0,velodifficile,True,194.46952685727763
2414,2022.0,velodifficile,True,1357.5567220771477
1566,2018.0,velodifficile,True,1672.321088790182
1642,2022.0,velodifficile,True,683.6230051274092
2382,2022.0,velodifficile,True,1040.6105394722435
2379,2022.0,velodifficile,True,98.0061970335421
2384,2022.0,velodifficile,True,171.3000421870136
2377,2022.0,velodifficile,True,81.75641022538316
2911,2022.0,velodifficile,True,225.80063652930016
2912,2022.0,velodifficile,True,612.2441984151196
2923,2022.0,velodifficile,True,448.59640553493284
2924,2022.0,velodifficile,True,263.7158493120446
2887,2022.0,velodifficile,True,392.84141976216284
2889,2022.0,velodifficile,True,140.14366586400547
2368,2022.0,velodifficile,True,285.96767392018324
2918,2022.0,velodifficile,True,579.7228204637163
1748,2022.0,velodifficile,True,2148.8227249955225
1747,2022.0,velodifficile,True,516.2179640298502
1726,2022.0,velodifficile,True,720.2362851330382
2354,2022.0,velodifficile,True,467.4148791100651
1858,2022.0,velodifficile,True,188.81678622146663
1716,2022.0,velodifficile,True,458.42608579886627
1715,2022.0,velodifficile,True,25.176511840345327
1717,2022.0,velodifficile,True,839.565574615026
1754,2016.0,velodifficile,True,487.9432925264264
1764,2022.0,velodifficile,True,297.09546561796856
1768,2022.0,velodifficile,True,137.10811626749347
1706,2022.0,velodifficile,True,120.75740314363793
2613,2022.0,velodifficile,True,264.4593996558971
2847,2022.0,velodifficile,True,48.933877188017036
2603,2022.0,velodifficile,True,3005.4397696265055
2519,2022.0,velodifficile,True,161.1173405724659
2229,2022.0,velodifficile,True,2831.334654199517
2837,2022.0,velodifficile,True,2571.592604259213
2838,2022.0,velodifficile,True,611.065577670066
1700,2022.0,velodifficile,True,364.75995397791866
1703,2022.0,velodifficile,True,348.5410378030414
1701,2022.0,velodifficile,True,126.66913287459268
1682,2022.0,velodifficile,True,1763.8966132330993
1677,2018.0,velodifficile,True,923.7267755650246
1667,2022.0,velodifficile,True,421.9125281645239
1668,2022.0,velodifficile,True,296.7231077309591
1664,2016.0,velodifficile,True,1006.7366358161009
2853,2022.0,velodifficile,True,916.9421901304961
2854,2022.0,velodifficile,True,790.5649849609276
1905,2022.0,velodifficile,True,290.2558775167841
1910,2022.0,velodifficile,True,370.12935945027084
1852,2022.0,velodifficile,True,469.6590160594415
1851,2022.0,velodifficile,True,171.24977858082548
2860,2022.0,velodifficile,True,216.27758486241856
2863,2022.0,velodifficile,True,411.1042685014436
2869,2022.0,velodifficile,True,967.0550112611966
1830,2022.0,velodifficile,True,156.88874030726961
2892,2022.0,velodifficile,True,64.01659511151816
1809,2022.0,velodifficile,True,803.4330824418621
2616,2018.0,velodifficile,True,1295.9531147908567
2604,2018.0,velodifficile,True,1525.240699186618
2596,2022.0,velodifficile,True,122.74272285211762
2586,2018.0,velodifficile,True,803.3427202833419
2589,2018.0,velodifficile,True,1833.3334398383925
2590,2018.0,velodifficile,True,948.543100184296
2563,2022.0,velodifficile,True,988.5401484172446
2295,2016.0,velodifficile,True,366.5310517750156
2266,2018.0,velodifficile,True,666.4579354355674
2274,2022.0,velodifficile,True,649.1472319260965
2211,2016.0,velodifficile,True,200.26055095551024
2410,2016.0,velodifficile,True,113.17826737928188
2401,2016.0,velodifficile,True,849.4652954880167
2431,2022.0,velodifficile,True,190.98521273791877
2383,2022.0,velodifficile,True,691.6916320644439
2344,2016.0,velodifficile,True,453.03074409941746
2343,2016.0,velodifficile,True,215.56731228714855
2338,2022.0,velodifficile,True,761.7895439419384
2327,2016.0,velodifficile,True,381.3965839832945
2335,2022.0,velodifficile,True,261.4284294234351
2324,2022.0,velodifficile,True,300.2903808503326
2310,2016.0,velodifficile,True,33.55901045543937
2525,2022.0,velodifficile,True,110.75681898623887
2514,2016.0,velodifficile,True,1610.2029490403925
2506,2022.0,velodifficile,True,368.1458132980053
2475,2022.0,velodifficile,True,220.9138863254627
2488,2016.0,velodifficile,True,445.24042097111527
2492,2016.0,velodifficile,True,129.6998245916186
2487,2016.0,velodifficile,True,656.422520454038
2485,2022.0,velodifficile,True,1727.9056338643536
2465,2022.0,velodifficile,True,429.7888161932325
1647,2022.0,velodifficile,True,637.1303858314104
2775,2021.0,velodifficile,True,723.6148459678462
2813,2022.0,velodifficile,True,372.47501203285697
2810,2021.0,velodifficile,True,673.4391660101778
1637,2022.0,velodifficile,True,620.1666999958435
1639,2022.0,velodifficile,True,160.73455363764756
1635,2022.0,velodifficile,True,332.7014612693836
